MSSubClass,MSZoning,LotArea,LandContour,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,MiscFeature,YrSold,SaleType,SaleCondition,GarageYrBltnan,SalePrice
0.8235294117647058,0.25,0.05296469075653265,0.3333333333333333,0.0,0.09090909090909091,0.4,1.0,1.0,0.5555555555555556,0.25,0.27205882352941174,0.6166666666666667,0.0,0.0,0.6000000000000001,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.0634301913536499,0.8333333333333333,0.05351027397260274,1.0,0.5,1.0,0.10301838576109645,0.2440677966101695,0.0,0.3178883646009325,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.34579439252336447,0.3333333333333333,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.30368556533573043
0.2352941176470588,0.75,0.5322603025977906,0.3333333333333333,0.0,0.5909090909090909,0.4,1.0,1.0,0.6666666666666665,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.6666666666666666,1.0,1.0,0.75,1.0,0.75,1.0,0.09815733522324593,0.8333333333333333,0.04280821917808219,1.0,1.0,1.0,0.2285807560372657,0.40290556900726393,0.0,0.4806100917335905,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.8,0.0,0.6666666666666666,0.5,0.6666666666666666,0.11668611435239205,0.043875685557586835,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5312284541956185
0.0,0.75,0.43440826209883543,0.3333333333333333,0.25,0.6363636363636364,0.4,1.0,0.6000000000000001,0.4444444444444445,0.625,0.25,0.5666666666666667,0.0,0.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,0.75,0.5,0.032246633593196315,1.0,0.0,1.0,0.5,1.0,0.3459205742352318,0.0,0.0,0.27916654245755135,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.3177570093457944,0.3333333333333333,0.25,0.6666666666666666,0.425904317386231,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,0.42102440442180145
0.17647058823529413,0.25,0.2906583084117973,0.3333333333333333,0.25,0.18181818181818182,0.2,1.0,0.2,0.5555555555555556,0.875,0.7058823529411764,0.05,1.0,0.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.2076198630136986,1.0,0.75,1.0,0.3905207621401403,0.30702179176755445,0.0,0.5153736861231559,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.2,0.5233644859813084,0.3333333333333333,0.25,0.3333333333333333,0.4597432905484247,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.75,0.0,0.3911739826786942
0.2352941176470588,0.75,0.47457215510615636,0.3333333333333333,1.0,0.5454545454545454,0.4,1.0,1.0,0.5555555555555556,0.625,0.27205882352941174,0.6166666666666667,0.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.10506732813607371,0.8333333333333333,0.05565068493150685,1.0,0.5,1.0,0.2686594769565027,0.3196125907990315,0.0,0.4532600844780479,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.34579439252336447,0.3333333333333333,0.5,0.6666666666666666,0.34305717619603265,0.21206581352833637,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.75,0.0,0.49743355269693
0.0,0.75,0.4668451670777751,0.3333333333333333,0.25,1.0,0.4,1.0,0.6000000000000001,0.7777777777777777,0.5,0.08823529411764705,0.18333333333333332,0.0,0.0,0.1,0.6000000000000001,0.25,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.2579730687455705,0.8333333333333333,0.07191780821917808,1.0,1.0,1.0,0.5814265322210002,0.0,0.0,0.5127323884113357,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.4,0.11214953271028036,0.6666666666666666,0.75,0.6666666666666666,0.0,0.20840950639853748,0.34782608695652173,0.0,0.0,1.0,0.0,0.6666666666666666,0.75,0.0,0.6544113563351805
0.0,0.75,0.43842236163600257,0.3333333333333333,0.25,0.6363636363636364,0.4,1.0,0.6000000000000001,0.4444444444444445,0.5,0.11029411764705882,0.23333333333333334,0.0,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.4696061643835616,1.0,1.0,1.0,0.4266508546615051,0.0,0.0,0.3592317620516483,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.1308411214953271,0.3333333333333333,0.5,0.6666666666666666,0.45740956826137685,0.1170018281535649,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.75,0.0,0.4612337968486653
0.2352941176470588,0.75,0.4067889925842676,0.3333333333333333,0.0,0.4545454545454546,0.4,1.0,1.0,0.6666666666666665,0.5,0.11764705882352941,0.26666666666666666,0.0,0.0,0.6000000000000001,0.5,0.5,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.0908929836995039,0.8333333333333333,0.09717465753424658,1.0,1.0,1.0,0.3924864903648153,0.3723970944309927,0.0,0.5475195593643334,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.14953271028037382,0.3333333333333333,0.5,0.6666666666666666,0.2730455075845974,0.1316270566727605,0.34782608695652173,0.0,0.0,1.0,0.75,0.6666666666666666,0.75,0.0,0.5868029422147751
0.2352941176470588,0.75,0.4430120607027477,0.3333333333333333,0.25,0.6363636363636364,0.4,1.0,1.0,0.6666666666666665,0.5,0.007352941176470588,0.016666666666666666,0.0,0.0,1.0,1.0,0.25,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.3116438356164383,1.0,1.0,1.0,0.2648841291176831,0.3525423728813559,0.0,0.4700058992763889,0.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.009345794392523364,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.48476472465358933
0.8235294117647058,0.75,0.1307249168079414,0.3333333333333333,0.0,0.9545454545454546,0.4,1.0,1.0,0.6666666666666665,0.5,0.03676470588235294,0.06666666666666667,0.0,0.0,1.0,0.4,1.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.10152374202693126,0.8333333333333333,0.08176369863013698,1.0,1.0,1.0,0.2839263642364802,0.41743341404358353,0.0,0.5132139524751498,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.2,0.04672897196261682,0.6666666666666666,0.5,0.6666666666666666,0.0,0.04936014625228519,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.48089694898971125
0.2941176470588235,0.25,0.28232387868445064,0.3333333333333333,0.0,0.18181818181818182,0.4,1.0,1.0,0.7777777777777777,0.75,0.6102941176470588,0.2,1.0,0.0,0.5,0.4,0.25,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.2517123287671233,1.0,0.25,1.0,0.31803894506327346,0.4033898305084746,0.0,0.5227228226996163,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.8,0.7757009345794392,0.3333333333333333,0.25,0.6666666666666666,0.22403733955659275,0.11517367458866545,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.4954117001900613
0.0,0.75,0.404268602266205,0.3333333333333333,0.0,0.36363636363636365,0.4,1.0,0.6000000000000001,0.4444444444444445,0.5,0.33088235294117646,0.75,0.0,0.0,0.6000000000000001,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.004429482636428065,0.3333333333333333,0.105736301369863,1.0,0.5,1.0,0.4432016791236508,0.0,0.0,0.3756462398414939,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.42990654205607476,0.3333333333333333,0.25,0.6666666666666666,0.0,0.16087751371115175,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.0,0.4101477590877973
0.2941176470588235,0.25,0.41932515638402124,0.3333333333333333,0.0,0.18181818181818182,0.4,1.0,1.0,0.5555555555555556,0.375,0.9338235294117647,0.95,0.0,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,0.25,0.5,0.75,0.5,0.8333333333333333,0.0,0.8333333333333333,0.43150684931506844,0.5,0.5,1.0,0.4547560867758551,0.4997578692493947,0.0,0.633283014369519,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.2,0.719626168224299,0.3333333333333333,0.25,0.3333333333333333,0.0,0.08775137111517367,0.0,0.0,0.0,1.0,0.25,0.6666666666666666,0.75,0.0,0.3925664288681081
0.0,0.75,0.48107884566584036,0.3333333333333333,0.0,0.2727272727272727,0.4,1.0,0.6000000000000001,0.4444444444444445,0.5,0.23529411764705882,0.5333333333333333,1.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.13501063075832742,0.8333333333333333,0.04366438356164383,1.0,0.5,1.0,0.3459205742352318,0.0,0.0,0.27916654245755135,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,0.29906542056074764,0.3333333333333333,0.5,0.6666666666666666,0.2812135355892649,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.75,0.0,0.455554903508923
0.17647058823529413,0.75,0.41378533679072893,0.3333333333333333,0.0,0.3181818181818182,0.2,1.0,0.2,0.5555555555555556,0.75,0.6691176470588235,0.3333333333333333,0.0,0.0,0.2,0.4,0.25,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.3441780821917808,1.0,1.0,1.0,0.5992382016039137,0.362227602905569,0.0,0.6731418711471298,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.8,0.38317757009345793,0.3333333333333333,0.25,0.6666666666666666,0.3173862310385064,0.0,0.07608695652173914,0.24166666666666667,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,0.5112464699106116
0.2352941176470588,0.75,0.41091523677095143,0.3333333333333333,1.0,0.5909090909090909,0.4,1.0,1.0,0.6666666666666665,0.5,0.0661764705882353,0.15,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.37842465753424653,1.0,1.0,1.0,0.3414827227336006,0.5573849878934625,0.0,0.6010044698018606,0.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.8,0.08411214953271028,1.0,0.5,0.6666666666666666,0.16802800466744455,0.08775137111517367,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,0.6010509765233598
0.0,0.75,0.448880782429681,0.3333333333333333,0.0,0.6363636363636364,0.4,1.0,0.6000000000000001,0.7777777777777777,0.5,0.0661764705882353,0.13333333333333333,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.2406094968107725,0.8333333333333333,0.09546232876712328,1.0,1.0,1.0,0.5757991628372512,0.0,0.0,0.5071513776299046,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.08411214953271028,0.6666666666666666,0.5,0.6666666666666666,0.2100350058343057,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.75,0.0,0.6666423044308685
0.4117647058823529,0.75,0.45026839845319677,0.3333333333333333,0.25,0.5454545454545454,0.2,0.0,0.6000000000000001,0.4444444444444445,0.625,0.22794117647058823,0.5166666666666666,0.0,0.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.7191780821917808,1.0,0.25,1.0,0.5948014008143416,0.0,0.0,0.5259970740449504,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.2,0.2897196261682243,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6666666666666666,0.75,0.0,0.4424759022390963
0.17647058823529413,0.25,0.30602063130388313,0.3333333333333333,0.0,0.18181818181818182,0.0,1.0,0.2,0.4444444444444445,0.625,0.5,0.9833333333333333,0.0,0.0,0.2,0.1,0.25,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.2893835616438356,1.0,1.0,1.0,0.23564698980449927,0.22033898305084745,0.0,0.37117452542698004,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.6355140186915887,0.3333333333333333,0.25,0.6666666666666666,0.030338389731621934,0.0,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.0,0.0,0.2066947324942121
0.0,0.75,0.5360770427887707,0.3333333333333333,1.0,0.9090909090909092,0.4,1.0,0.6000000000000001,0.8888888888888888,0.5,0.007352941176470588,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.3373493975903615,0.8333333333333333,0.13356164383561642,1.0,1.0,1.0,0.7072398031861877,0.0,0.0,0.637509202197815,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8,0.0,1.0,0.75,0.6666666666666666,0.0,0.10968921389396709,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.8666320696185172
0.4117647058823529,0.75,0.40520897942559464,0.3333333333333333,0.0,0.5454545454545454,0.2,1.0,0.6000000000000001,0.4444444444444445,0.5,0.25735294117647056,0.5833333333333334,0.0,0.0,0.7000000000000001,0.7000000000000001,0.5,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.708904109589041,1.0,0.5,1.0,0.5891247440498684,0.0,0.0,0.520367181915157,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.2,0.32710280373831774,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3857404021937843,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.43790043449699656
0.2352941176470588,0.75,0.3740164728587696,0.0,0.25,0.2272727272727273,0.4,1.0,1.0,0.5555555555555556,0.625,0.23529411764705882,0.5333333333333333,1.0,0.0,0.6000000000000001,0.7000000000000001,0.5,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.0947909284195606,0.8333333333333333,0.0663527397260274,1.0,0.5,1.0,0.24828192471947474,0.3525423728813559,0.0,0.46185978784809256,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.29906542056074764,1.0,0.5,0.6666666666666666,0.294049008168028,0.0,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.75,0.0,0.49235525225813337
0.2352941176470588,0.75,0.4889564875680561,0.3333333333333333,0.25,0.5909090909090909,0.4,1.0,1.0,0.5555555555555556,0.625,0.07352941176470588,0.16666666666666666,0.0,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,1.0,0.032246633593196315,0.8333333333333333,0.261986301369863,1.0,0.75,1.0,0.29912159948088757,0.3273607748184019,0.0,0.47375014557608175,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.09345794392523364,1.0,0.5,0.6666666666666666,0.0,0.13711151736745886,0.0,0.0,0.0,1.0,0.25,0.6666666666666666,0.75,0.0,0.5263487285194568
0.2352941176470588,0.75,0.4577466597911657,0.3333333333333333,0.0,0.9545454545454546,0.4,1.0,1.0,0.8888888888888888,0.5,0.007352941176470588,0.0,1.0,0.0,0.30000000000000004,0.4,1.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.17682494684620836,0.8333333333333333,0.07577054794520548,1.0,1.0,1.0,0.4560934468310407,0.5530266343825666,0.0,0.6529628859663035,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8,0.009345794392523364,1.0,0.75,0.6666666666666666,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7442718712047718
0.17647058823529413,0.75,0.5131567384759912,0.3333333333333333,0.25,0.7727272727272727,0.4,1.0,0.2,0.6666666666666665,0.375,0.3897058823529412,0.8833333333333333,0.0,0.0,0.8,0.0,0.25,0.6666666666666666,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.10683912119064494,0.8333333333333333,0.30008561643835613,0.5,0.5,1.0,0.49484665457934485,0.47602905569007264,0.0,0.6466834114166398,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.49532710280373826,1.0,0.5,0.6666666666666666,0.0,0.038391224862888484,0.20652173913043478,0.0,0.0,1.0,0.0,0.6666666666666666,0.75,0.0,0.6046993735472146
0.2352941176470588,0.75,0.41271102473960775,0.3333333333333333,0.0,0.6363636363636364,0.4,1.0,1.0,0.7777777777777777,0.5,0.0,0.0,0.0,0.0,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.634417808219178,1.0,1.0,1.0,0.5453279879902571,0.5288135593220339,0.0,0.6929395157308211,0.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8,0.0,1.0,0.75,0.6666666666666666,0.0,0.27056672760511885,0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.6714092232022928
0.0,0.75,0.9261273499966178,0.6666666666666666,1.0,0.7727272727272727,0.4,1.0,0.6000000000000001,0.6666666666666665,0.5,0.2647058823529412,0.08333333333333333,0.0,0.0,0.7000000000000001,0.7000000000000001,1.0,0.3333333333333333,1.0,0.5,0.75,0.75,1.0,1.0,0.21598157335223248,0.8333333333333333,0.1815068493150685,1.0,0.5,1.0,0.6272460442869519,0.0,0.0,0.5581744366227883,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6000000000000001,0.3364485981308411,0.3333333333333333,0.5,0.6666666666666666,0.4434072345390898,0.08775137111517367,0.0,0.0,0.0,1.0,0.25,0.6666666666666666,0.75,0.0,0.7008052947473677
